,firing rate (Hz),temporal frequency (Hz),stimulus orientation (degrees),region,spiking class,layer,citation,dataset
1194,9.266762053807648,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
1195,0.1096062936482591,optimal,optimal,VISp,RS,L6a,siegle_survey_2019,Siegle2019
1196,0.1810886434209203,optimal,optimal,VISam,RS,,siegle_survey_2019,Siegle2019
1197,4.177217635705876,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
1198,0.5099075400158143,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
1199,1.5911306473041005,optimal,optimal,VISrl,RS,,siegle_survey_2019,Siegle2019
1200,3.7472644451629455,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
1201,0.4220107054959542,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
1202,6.086061541995607,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
1203,0.7132351572183819,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
1204,3.2108539917644143,optimal,optimal,VISrl,RS,,siegle_survey_2019,Siegle2019
1205,1.611780928583588,optimal,optimal,VISrl,RS,,siegle_survey_2019,Siegle2019
1206,1.192421370292457,optimal,optimal,VISrl,RS,,siegle_survey_2019,Siegle2019
1207,1.8241240657886604,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
1208,0.1339632477923167,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
1209,0.3791212862422876,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
1210,4.36621075463215,optimal,optimal,VISrl,RS,,siegle_survey_2019,Siegle2019
1211,0.4807850948435714,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
1212,0.6020403665607277,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
1213,0.3245800621622008,optimal,optimal,VISrl,RS,,siegle_survey_2019,Siegle2019
1214,0.1307862537735266,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
1215,0.0778363534603579,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
1216,0.0974278165762303,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
1217,0.644924169190148,optimal,optimal,VISrl,RS,,siegle_survey_2019,Siegle2019
1218,0.3367584331731806,optimal,optimal,VISrl,RS,,siegle_survey_2019,Siegle2019
1219,0.2075636092276211,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
1220,0.7238188335656257,optimal,optimal,VISrl,RS,,siegle_survey_2019,Siegle2019
1221,0.1350210699043413,optimal,optimal,VISrl,RS,,siegle_survey_2019,Siegle2019
1222,0.081013347479148,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
1223,0.265279000568975,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
1224,0.3102864158351683,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
1225,0.3605856808033585,optimal,optimal,VISrl,RS,,siegle_survey_2019,Siegle2019
1226,0.1810870819893518,optimal,optimal,VISrl,RS,,siegle_survey_2019,Siegle2019
1227,0.1546136606802529,optimal,optimal,MGm,RS,,siegle_survey_2019,Siegle2019
1228,0.1000752803718075,optimal,optimal,MGm,FS,,siegle_survey_2019,Siegle2019
1229,0.5024945539719706,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
1230,0.0794248504697529,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
1231,10.351702281845704,optimal,optimal,SGN,RS,,siegle_survey_2019,Siegle2019
1232,0.4686064715822736,optimal,optimal,SGN,FS,,siegle_survey_2019,Siegle2019
1233,19.365361000201684,optimal,optimal,SGN,FS,,siegle_survey_2019,Siegle2019
1234,0.8207231988164113,optimal,optimal,SGN,FS,,siegle_survey_2019,Siegle2019
1235,13.271358874280343,optimal,optimal,SGN,FS,,siegle_survey_2019,Siegle2019
1236,0.3150518085779127,optimal,optimal,SGN,RS,,siegle_survey_2019,Siegle2019
1237,0.096368788506185,optimal,optimal,SGN,RS,,siegle_survey_2019,Siegle2019
1238,43.921030303902775,optimal,optimal,grey,FS,,siegle_survey_2019,Siegle2019
1239,9.538921565598484,optimal,optimal,LP,FS,,siegle_survey_2019,Siegle2019
1240,6.989384660888148,optimal,optimal,LP,FS,,siegle_survey_2019,Siegle2019
1241,4.2942355757426425,optimal,optimal,LP,FS,,siegle_survey_2019,Siegle2019
1242,7.868882230716574,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
1243,0.8291951802235485,optimal,optimal,LP,FS,,siegle_survey_2019,Siegle2019
1244,0.4924337973531709,optimal,optimal,DG,FS,,siegle_survey_2019,Siegle2019
1245,1.0436419511646235,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
1246,32.48527516281117,optimal,optimal,DG,FS,,siegle_survey_2019,Siegle2019
1247,0.6915254823575698,optimal,optimal,ProS,FS,,siegle_survey_2019,Siegle2019
1248,1.4725359036980306,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
1249,0.2981078457636384,optimal,optimal,SUB,RS,,siegle_survey_2019,Siegle2019
1250,7.275316303029374,optimal,optimal,VISal,RS,L6a,siegle_survey_2019,Siegle2019
1251,0.155143159518199,optimal,optimal,SUB,RS,,siegle_survey_2019,Siegle2019
1252,1.4402372885181876,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
1253,0.1376697408142385,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
1254,0.7169412490496704,optimal,optimal,CA1,FS,,siegle_survey_2019,Siegle2019
1255,13.232180088260847,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
1256,5.524263099672886,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
1257,1.003929796745752,optimal,optimal,SUB,FS,,siegle_survey_2019,Siegle2019
1258,0.3590002121274367,optimal,optimal,VISp,RS,L6b,siegle_survey_2019,Siegle2019
1259,2.437812649903715,optimal,optimal,VISp,RS,L6a,siegle_survey_2019,Siegle2019
1260,1.8712494770673809,optimal,optimal,VISal,RS,L4,siegle_survey_2019,Siegle2019
1261,0.6698158641416787,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
1262,1.3925823782363358,optimal,optimal,VISal,RS,L4,siegle_survey_2019,Siegle2019
1263,2.589778816394237,optimal,optimal,VISp,RS,L6a,siegle_survey_2019,Siegle2019
1264,4.946047420511795,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
1265,0.6274559675951694,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
1266,0.2965194417537445,optimal,optimal,LGd,FS,,siegle_survey_2019,Siegle2019
1267,4.138562917386498,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
1268,5.462308659672377,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
1269,0.2324499898583255,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
1270,0.9435669292199,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
1271,0.2769278922457955,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
1272,14.701535235572685,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
1273,1.9946221225428529,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
1274,7.753980982882276,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
1275,1.3629300088731888,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
1276,18.466271973369256,optimal,optimal,VISp,FS,L4,siegle_survey_2019,Siegle2019
1277,0.3012848387913149,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
1278,0.8646716023659353,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
1279,1.191901589077406,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
1280,0.2107405375025366,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
1281,6.828415323297303,optimal,optimal,VISl,RS,L4,siegle_survey_2019,Siegle2019
1282,0.0338879256285485,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
1283,0.0645988582294207,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
1284,3.8579297368174688,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
1285,0.1599086094630727,optimal,optimal,CA3,FS,,siegle_survey_2019,Siegle2019
1286,0.0783658086110422,optimal,optimal,CA3,RS,,siegle_survey_2019,Siegle2019
1287,0.4844873684802835,optimal,optimal,VISl,RS,,siegle_survey_2019,Siegle2019
1288,4.385309375869367,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
1289,1.2660321164878627,optimal,optimal,VISam,RS,L6a,siegle_survey_2019,Siegle2019
1290,0.0391829262317448,optimal,optimal,VISam,RS,L6a,siegle_survey_2019,Siegle2019
1291,1.0330525551099206,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
1292,0.1037817465389478,optimal,optimal,VPM,FS,,siegle_survey_2019,Siegle2019
1293,2.573365155219997,optimal,optimal,VISam,RS,L4,siegle_survey_2019,Siegle2019
1294,21.801579755074687,optimal,optimal,VPM,RS,,siegle_survey_2019,Siegle2019
1295,4.401725213033712,optimal,optimal,VISam,RS,L4,siegle_survey_2019,Siegle2019
1296,0.2642200025627116,optimal,optimal,VISam,RS,L4,siegle_survey_2019,Siegle2019
1297,8.568352868676953,optimal,optimal,VISam,RS,L4,siegle_survey_2019,Siegle2019
1298,0.2059750479610219,optimal,optimal,VISrl,FS,L4,siegle_survey_2019,Siegle2019
1299,0.9186804838364346,optimal,optimal,VISrl,RS,L4,siegle_survey_2019,Siegle2019
1300,1.737815186139008,optimal,optimal,VISrl,RS,L4,siegle_survey_2019,Siegle2019
1301,0.3457628490449914,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
1302,0.6698160300017809,optimal,optimal,VISrl,RS,L4,siegle_survey_2019,Siegle2019
1303,0.6687570323258888,optimal,optimal,VISrl,RS,L3,siegle_survey_2019,Siegle2019
1304,0.231391064368547,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
1305,0.2663379154868741,optimal,optimal,VISrl,RS,L3,siegle_survey_2019,Siegle2019
1306,0.4394840354952396,optimal,optimal,VISrl,RS,L3,siegle_survey_2019,Siegle2019
1307,10.95003325727266,optimal,optimal,TH,RS,,siegle_survey_2019,Siegle2019
1308,0.9255637395412288,optimal,optimal,TH,FS,,siegle_survey_2019,Siegle2019
1309,9.510326273398174,optimal,optimal,TH,RS,,siegle_survey_2019,Siegle2019
1310,0.4077140042601522,optimal,optimal,TH,RS,,siegle_survey_2019,Siegle2019
1311,0.0762478564509628,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
1312,0.0481844092849834,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
1313,0.3568823281107568,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
1314,5.5623839152635055,optimal,optimal,LGd,FS,,siegle_survey_2019,Siegle2019
1315,8.47992388970634,optimal,optimal,Eth,RS,,siegle_survey_2019,Siegle2019
1316,5.972217393193744,optimal,optimal,Eth,RS,,siegle_survey_2019,Siegle2019
1317,11.508657242757872,optimal,optimal,Eth,RS,,siegle_survey_2019,Siegle2019
1318,2.896888142402959,optimal,optimal,Eth,RS,,siegle_survey_2019,Siegle2019
1319,0.736532883582986,optimal,optimal,TH,RS,,siegle_survey_2019,Siegle2019
1320,0.0995457568842969,optimal,optimal,LGd,FS,,siegle_survey_2019,Siegle2019
1321,0.1037817465389478,optimal,optimal,LGd,FS,,siegle_survey_2019,Siegle2019
1322,3.1372806148304755,optimal,optimal,TH,RS,,siegle_survey_2019,Siegle2019
1323,1.91043239128903,optimal,optimal,grey,FS,,siegle_survey_2019,Siegle2019
1324,8.386734657878865,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1325,8.967595060662697,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1326,5.227214126054685,optimal,optimal,grey,FS,,siegle_survey_2019,Siegle2019
1327,0.7730685397123015,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1328,3.1664030509175096,optimal,optimal,APN,RS,,siegle_survey_2019,Siegle2019
1329,1.0743531421925798,optimal,optimal,APN,FS,,siegle_survey_2019,Siegle2019
1330,0.5072597611444492,optimal,optimal,LGd,RS,,siegle_survey_2019,Siegle2019
1331,1.2316146735416529,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1332,1.7960449769236302,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1333,9.030073182332307,optimal,optimal,CA1,FS,,siegle_survey_2019,Siegle2019
1334,20.483127975064583,optimal,optimal,CA3,FS,,siegle_survey_2019,Siegle2019
1335,4.983115087145527,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1336,0.4188300638993489,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1337,0.3161081518936932,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1338,4.729485066239916,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1339,26.137129628273037,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1340,12.124468097487863,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1341,0.2959899408898469,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1342,0.4675435479432681,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1343,1.1993152345536733,optimal,optimal,grey,FS,,siegle_survey_2019,Siegle2019
1344,1.186606895837147,optimal,optimal,VIS,RS,L5,siegle_survey_2019,Siegle2019
1345,0.6751112247487564,optimal,optimal,VISpm,RS,,siegle_survey_2019,Siegle2019
1346,1.2210243203036415,optimal,optimal,VIS,RS,L5,siegle_survey_2019,Siegle2019
1347,2.128585328543209,optimal,optimal,VIS,RS,L5,siegle_survey_2019,Siegle2019
1348,0.3627067039930592,optimal,optimal,VIS,RS,L5,siegle_survey_2019,Siegle2019
1349,6.700278295369593,optimal,optimal,VIS,RS,L5,siegle_survey_2019,Siegle2019
1350,2.383803768433216,optimal,optimal,VIS,RS,L5,siegle_survey_2019,Siegle2019
1351,2.7751034096753626,optimal,optimal,VIS,RS,L5,siegle_survey_2019,Siegle2019
1352,0.2631609224591977,optimal,optimal,VIS,RS,L5,siegle_survey_2019,Siegle2019
1353,0.4394839266700343,optimal,optimal,VISal,FS,L6a,siegle_survey_2019,Siegle2019
1354,0.2335090589130992,optimal,optimal,VISpm,RS,,siegle_survey_2019,Siegle2019
1355,10.293454860801766,optimal,optimal,VISal,FS,L5,siegle_survey_2019,Siegle2019
1356,0.3658836970207356,optimal,optimal,VIS,RS,L5,siegle_survey_2019,Siegle2019
1357,17.41877700644359,optimal,optimal,VIS,FS,,siegle_survey_2019,Siegle2019
1358,0.155143159518199,optimal,optimal,VIS,RS,L5,siegle_survey_2019,Siegle2019
1359,0.287517797809432,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
1360,1.9231393032115236,optimal,optimal,VISal,RS,L4,siegle_survey_2019,Siegle2019
1361,0.2403924724275166,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
1362,0.5903912043098701,optimal,optimal,VIS,RS,L5,siegle_survey_2019,Siegle2019
1363,0.6433412847605797,optimal,optimal,VISpm,RS,,siegle_survey_2019,Siegle2019
1364,0.1630856420873901,optimal,optimal,VIS,RS,L3,siegle_survey_2019,Siegle2019
1365,0.2536278136634489,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1366,0.1286681857600221,optimal,optimal,VPM,FS,,siegle_survey_2019,Siegle2019
1367,16.727397789554356,optimal,optimal,CA3,FS,,siegle_survey_2019,Siegle2019
1368,0.1096062594548368,optimal,optimal,CA3,RS,,siegle_survey_2019,Siegle2019
1369,0.1704971941537172,optimal,optimal,grey,FS,,siegle_survey_2019,Siegle2019
1370,0.5279102107108725,optimal,optimal,POL,FS,,siegle_survey_2019,Siegle2019
1371,0.1334337071624101,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
1372,0.1900900828226397,optimal,optimal,DG,FS,,siegle_survey_2019,Siegle2019
1373,22.66890425014723,optimal,optimal,DG,FS,,siegle_survey_2019,Siegle2019
1374,3.035086587557393,optimal,optimal,MB,FS,,siegle_survey_2019,Siegle2019
1375,0.2811638133274556,optimal,optimal,SCig,FS,,siegle_survey_2019,Siegle2019
1376,0.361118207479221,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
1377,3.9331173682634217,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
1378,0.1265502609529041,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
1379,2.169868017521532,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1380,17.965901063313964,optimal,optimal,CA1,FS,,siegle_survey_2019,Siegle2019
1381,1.0330522328327862,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
1382,2.8820630559274365,optimal,optimal,VISl,RS,L6a,siegle_survey_2019,Siegle2019
1383,0.6904664846816777,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
1384,4.33235949207476,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
1385,8.263356818810307,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
1386,0.4776079518273568,optimal,optimal,VISl,RS,L6a,siegle_survey_2019,Siegle2019
1387,13.210463236735764,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
1388,1.47730220945022,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
1389,0.6147429888585892,optimal,optimal,VISam,FS,,siegle_survey_2019,Siegle2019
1390,0.2891064538924086,optimal,optimal,VISl,RS,L4,siegle_survey_2019,Siegle2019
1391,13.60124080793828,optimal,optimal,VISl,RS,L4,siegle_survey_2019,Siegle2019
1392,0.6883486997438301,optimal,optimal,VISl,RS,L4,siegle_survey_2019,Siegle2019
1393,0.2192125189096737,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
1394,1.3083806420926565,optimal,optimal,VISam,RS,,siegle_survey_2019,Siegle2019
1395,9.049135140498368,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
1396,1.1844889004853627,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
1397,3.156316069410896,optimal,optimal,VISam,RS,,siegle_survey_2019,Siegle2019
1398,7.265251756433181,optimal,optimal,VISp,FS,L4,siegle_survey_2019,Siegle2019
1399,5.65610658693994,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
1400,3.3723780988785315,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
1401,4.127938278330372,optimal,optimal,VISam,RS,,siegle_survey_2019,Siegle2019
1402,1.1082410678211283,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
1403,2.257253546164104,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
1404,0.3044618318189913,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
1405,0.2128584801462093,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
1406,2.9217500538515897,optimal,optimal,VISam,RS,,siegle_survey_2019,Siegle2019
1407,0.0746593589722154,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
1408,0.7741208007848902,optimal,optimal,VISam,RS,,siegle_survey_2019,Siegle2019
1409,0.4029486156769606,optimal,optimal,VISl,RS,L4,siegle_survey_2019,Siegle2019
1410,0.6549845626340007,optimal,optimal,VISam,RS,,siegle_survey_2019,Siegle2019
1411,0.2938719448906352,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
1412,0.4235955134253845,optimal,optimal,VISam,RS,,siegle_survey_2019,Siegle2019
1413,0.1837345539482605,optimal,optimal,VISam,RS,,siegle_survey_2019,Siegle2019
1414,0.2149747230633826,optimal,optimal,VISam,RS,,siegle_survey_2019,Siegle2019
1415,0.3097542191923124,optimal,optimal,VISam,RS,,siegle_survey_2019,Siegle2019
1416,0.0603628525787757,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
1417,0.106958738779936,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
1418,0.4421314202041911,optimal,optimal,SCig,FS,,siegle_survey_2019,Siegle2019
1419,12.431577517373572,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1420,0.5845667170924633,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
1421,7.110642068353765,optimal,optimal,grey,FS,,siegle_survey_2019,Siegle2019
1422,0.3764705125568104,optimal,optimal,VISam,RS,,siegle_survey_2019,Siegle2019
1423,16.123235623015113,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
1424,1.1998443667857988,optimal,optimal,MB,FS,,siegle_survey_2019,Siegle2019
1425,4.2375781507714265,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
1426,2.194772683286468,optimal,optimal,APN,FS,,siegle_survey_2019,Siegle2019
1427,7.388099544250509,optimal,optimal,grey,FS,,siegle_survey_2019,Siegle2019
1428,2.8931816505373367,optimal,optimal,APN,FS,,siegle_survey_2019,Siegle2019
1429,5.698468235879307,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1430,7.185768390869867,optimal,optimal,grey,FS,,siegle_survey_2019,Siegle2019
1431,0.0582443830959903,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1432,2.043336015633891,optimal,optimal,CA1,FS,,siegle_survey_2019,Siegle2019
1433,1.0611159956051042,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1434,0.899618525670376,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
1435,1.0192855746206717,optimal,optimal,VISp,RS,,siegle_survey_2019,Siegle2019
1436,24.89544686371046,optimal,optimal,VISam,FS,L6a,siegle_survey_2019,Siegle2019
1437,0.0937212943164547,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
1438,0.0873673349674861,optimal,optimal,VISp,RS,,siegle_survey_2019,Siegle2019
1439,8.093389738005708,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
1440,0.4701951118250163,optimal,optimal,VISp,RS,,siegle_survey_2019,Siegle2019
1441,0.3028734278872852,optimal,optimal,VISp,RS,,siegle_survey_2019,Siegle2019
1442,0.4982585588145724,optimal,optimal,VISp,RS,,siegle_survey_2019,Siegle2019
1443,0.9038547926636292,optimal,optimal,VISp,RS,,siegle_survey_2019,Siegle2019
1444,4.431338564821304,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1445,1.349163039086591,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
1446,1.1325980143666476,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
1447,0.2848703748149866,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
1448,9.075080583557725,optimal,optimal,VISam,FS,L4,siegle_survey_2019,Siegle2019
1449,8.17546455695749,optimal,optimal,VISp,RS,,siegle_survey_2019,Siegle2019
1450,0.6205726380727962,optimal,optimal,VISam,RS,L4,siegle_survey_2019,Siegle2019
1451,0.2144470293681591,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
1452,2.883122053927042,optimal,optimal,VISp,RS,,siegle_survey_2019,Siegle2019
1453,0.7688325477138779,optimal,optimal,VISp,RS,,siegle_survey_2019,Siegle2019
1454,0.0582448577514503,optimal,optimal,APN,FS,,siegle_survey_2019,Siegle2019
1455,0.4442495250367543,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
1456,4.78821778488219,optimal,optimal,VISp,RS,,siegle_survey_2019,Siegle2019
1457,0.3494693398699445,optimal,optimal,VISp,RS,,siegle_survey_2019,Siegle2019
1458,1.0605864966053014,optimal,optimal,VISp,FS,,siegle_survey_2019,Siegle2019
1459,0.5252584366474767,optimal,optimal,VISp,RS,,siegle_survey_2019,Siegle2019
1460,3.06526877286981,optimal,optimal,PO,RS,,siegle_survey_2019,Siegle2019
1461,8.50692833044159,optimal,optimal,PO,FS,,siegle_survey_2019,Siegle2019
1462,0.4416019214973597,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
1463,4.069198569615562,optimal,optimal,PO,RS,,siegle_survey_2019,Siegle2019
1464,0.1170192789564511,optimal,optimal,VISp,RS,,siegle_survey_2019,Siegle2019
1465,19.312406334260437,optimal,optimal,VISam,FS,L6a,siegle_survey_2019,Siegle2019
1466,6.065938687510199,optimal,optimal,PO,RS,,siegle_survey_2019,Siegle2019
1467,9.33718250834103,optimal,optimal,PO,RS,,siegle_survey_2019,Siegle2019
1468,12.830812663937676,optimal,optimal,VISam,FS,L5,siegle_survey_2019,Siegle2019
1469,2.94083581774141,optimal,optimal,VISam,RS,L4,siegle_survey_2019,Siegle2019
1470,3.5963552167986417,optimal,optimal,VISam,RS,L4,siegle_survey_2019,Siegle2019
1471,1.2580896235318002,optimal,optimal,grey,FS,,siegle_survey_2019,Siegle2019
1472,7.012153110919829,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
1473,3.5354628655130345,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
1474,0.698938679739889,optimal,optimal,grey,FS,,siegle_survey_2019,Siegle2019
1475,18.98677513493405,optimal,optimal,grey,FS,,siegle_survey_2019,Siegle2019
1476,0.234038428419464,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
1477,0.4474264072725047,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
1478,0.09689826335014,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
1479,0.1122537258482497,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
1480,2.0766944424244937,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
1481,11.159188009713464,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
1482,0.1196667077438888,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
1483,0.0714823254222344,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
1484,0.2218599581623426,optimal,optimal,VISam,RS,L2,siegle_survey_2019,Siegle2019
1485,15.900850103520538,optimal,optimal,LP,FS,,siegle_survey_2019,Siegle2019
1486,0.430482448653901,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
1487,0.3590003218663975,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1488,0.2621020049024584,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1489,0.4580166348295484,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1490,9.946638711298345,optimal,optimal,grey,FS,,siegle_survey_2019,Siegle2019
1491,0.2949309428902411,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1492,0.0788953509706389,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1493,2.5574801690482305,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1494,1.017167267694404,optimal,optimal,CA3,FS,,siegle_survey_2019,Siegle2019
1495,0.4299531878399923,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1496,0.8355494216890491,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1497,2.0242746762466632,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1498,0.5835077194165712,optimal,optimal,VISal,FS,L5,siegle_survey_2019,Siegle2019
1499,1.7976491043310026,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
1500,0.7042334544682756,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
