,species,region,Horizontal interesomatic distance (um),Vertical interesomatic distance (um),Presynaptic layer,Presynaptic gene expression,Presynaptic synapse class,Presynaptic gid,Postsynaptic layer,Postsynaptic gene expression,Postsynaptic synapse class,Postsynaptic gid,dataset,notes,connected,synaptic conductance (nS),reversal potential (mV),minimal Horizontal interesomatic distance (um),maximal Horizontal interesomatic distance (um),minimal Vertical interesomatic distance (um),maximal Vertical interesomatic distance (um)
135,mouse,VISp,99.92832955472215,7.0080460474276824,L4,,EXC,11479,L4,Pvalb,INH,11481,AISynphys,Accessed on 2025-07-07 00:00:007,True,1.2232065573875226,-91.86090466026788,75.0,100.0,0.0,25.0
136,mouse,VISp,53.52711169359249,6.586183279537218,L4,Pvalb,INH,11481,L4,Pvalb,INH,11480,AISynphys,Accessed on 2025-07-07 00:00:007,True,-68.90018081283884,-69.49738099440748,50.0,75.0,0.0,25.0
137,mouse,VISp,2.2627155449736955,66.95820521939439,L6a,Sst,INH,11550,L6a,,EXC,11554,AISynphys,Accessed on 2025-07-07 00:00:007,True,-4.713269787694454,-71.38144557871132,0.0,25.0,50.0,75.0
138,mouse,VISp,52.82937743441521,4.976733064179625,L6a,Ntsr1,EXC,11594,L6a,Sst,INH,11596,AISynphys,Accessed on 2025-07-07 00:00:007,True,0.5223455819102455,-513.5275553843755,50.0,75.0,0.0,25.0
139,mouse,VISp,10.665218926046142,6.412776358919357,L6a,Ntsr1,EXC,11595,L6a,Sst,INH,11596,AISynphys,Accessed on 2025-07-07 00:00:007,True,-1.9530712431845942,14.764285583749615,0.0,25.0,0.0,25.0
140,mouse,VISp,3.5853883443400063,104.14039749396143,L4,Tlx3,EXC,11654,L4,Vip,INH,11656,AISynphys,Accessed on 2025-07-07 00:00:007,True,1.0984430516841948,-142.70007750917364,0.0,25.0,100.0,125.0
141,mouse,VISp,23.939200572802942,46.60896011868434,L23,,EXC,11659,L23,Pvalb,INH,11657,AISynphys,Accessed on 2025-07-07 00:00:007,True,-12.079234509615073,-28.385144187548352,0.0,25.0,25.0,50.0
142,mouse,VISp,73.27580404640307,0.33114337253569526,L23,,EXC,11659,L23,Vip,INH,11660,AISynphys,Accessed on 2025-07-07 00:00:007,True,-1.6533534706148643,-2.235074430692836,50.0,75.0,0.0,25.0
143,mouse,VISp,71.45022626368676,76.98212160494114,L5,Tlx3,EXC,11711,L4,Vip,INH,11705,AISynphys,Accessed on 2025-07-07 00:00:007,True,0.13141158954440202,-235.79160623698485,50.0,75.0,75.0,100.0
144,mouse,VISp,134.75452543134793,63.86582739511192,L5,Pvalb,INH,11765,L5,Sim1,EXC,11768,AISynphys,Accessed on 2025-07-07 00:00:007,True,-64.0350680832716,-66.55848005267458,125.0,150.0,50.0,75.0
145,mouse,VISp,66.65855369044033,38.699749078627484,L5,Sim1,EXC,11766,L5,Pvalb,INH,11765,AISynphys,Accessed on 2025-07-07 00:00:007,True,-2.4203733426407665,186.42494968087234,50.0,75.0,25.0,50.0
146,mouse,VISp,57.97542213126815,155.475346873777,L23,Pvalb,INH,11805,L5,Tlx3,EXC,11809,AISynphys,Accessed on 2025-07-07 00:00:007,True,-23.254432863501307,-73.80152824459836,50.0,75.0,150.0,175.0
147,mouse,VISp,10.464581482025618,72.05859617135236,L4,Pvalb,INH,11806,L5,Tlx3,EXC,11809,AISynphys,Accessed on 2025-07-07 00:00:007,True,-23.811257795156326,-73.47907866443259,0.0,25.0,50.0,75.0
148,mouse,VISp,56.3591470303194,323.8758118029422,L5,Tlx3,EXC,11820,L23,Pvalb,INH,11824,AISynphys,Accessed on 2025-07-07 00:00:007,True,2.6520071440867623,-237.83714175920284,50.0,75.0,300.0,325.0
149,mouse,VISp,98.2409082713756,31.051168570363505,L23,,EXC,11907,L23,Vip,INH,11908,AISynphys,Accessed on 2025-07-07 00:00:007,True,-21.94390843153686,-26.40578531679449,75.0,100.0,25.0,50.0
150,mouse,VISp,17.187608421032746,25.791959653451176,L23,,EXC,11913,L23,,EXC,11907,AISynphys,Accessed on 2025-07-07 00:00:007,True,-20.734194252404176,-34.603315275582275,0.0,25.0,25.0,50.0
151,mouse,VISp,59.19728591793037,82.77771057459114,L23,,EXC,11913,L23,Pvalb,INH,11914,AISynphys,Accessed on 2025-07-07 00:00:007,True,-5.073808232692881,10.272864751651392,50.0,75.0,75.0,100.0
152,mouse,VISp,116.78042755353121,28.402613304669305,L6a,,EXC,11924,L6a,Pvalb,INH,11925,AISynphys,Accessed on 2025-07-07 00:00:007,True,0.387245527223156,-299.93493609581674,100.0,125.0,25.0,50.0
153,mouse,VISp,37.3045133171247,59.88356570155482,L6a,Ntsr1,EXC,12069,L6a,Pvalb,INH,12070,AISynphys,Accessed on 2025-07-07 00:00:007,True,22.858296492408083,-106.73355400734287,25.0,50.0,50.0,75.0
154,mouse,VISp,136.23449104986213,19.385237069354048,L23,Pvalb,INH,12091,L23,,,12094,AISynphys,Accessed on 2025-07-07 00:00:007,True,-3.9799823086534354,-70.21230344732405,125.0,150.0,0.0,25.0
155,mouse,VISp,34.06849263879479,172.184644844714,L4,Pvalb,INH,12097,L5,Pvalb,INH,12098,AISynphys,Accessed on 2025-07-07 00:00:007,True,-41.75706251490015,-71.44594938766465,25.0,50.0,150.0,175.0
156,mouse,VISp,34.06849263879479,172.184644844714,L5,Pvalb,INH,12098,L4,Pvalb,INH,12097,AISynphys,Accessed on 2025-07-07 00:00:007,True,-32.87553886670292,-69.35355796786106,25.0,50.0,150.0,175.0
157,mouse,VISp,57.088582598531445,4.330128103257705,L23,Sst,INH,12204,L23,,EXC,12209,AISynphys,Accessed on 2025-07-07 00:00:007,True,-6.824719772284495,-67.7014829353835,50.0,75.0,0.0,25.0
158,mouse,VISp,57.088582598531445,4.330128103257705,L23,,EXC,12209,L23,Sst,INH,12204,AISynphys,Accessed on 2025-07-07 00:00:007,True,-6.253166354880593,-44.99976713373161,50.0,75.0,0.0,25.0
159,mouse,VISp,14.036961436896032,117.66881092906085,L5,Pvalb,INH,12213,L6a,Sst,INH,12214,AISynphys,Accessed on 2025-07-07 00:00:007,True,-49.0694331669664,-71.90145995840878,0.0,25.0,100.0,125.0
160,mouse,VISp,3.5290662973912226,41.548795416096,L5,Pvalb,INH,12263,L5,Sim1,EXC,12264,AISynphys,Accessed on 2025-07-07 00:00:007,True,-45.51441593584381,-71.61043928501023,0.0,25.0,25.0,50.0
161,mouse,VISp,233.29591207645913,39.11002329918979,L6a,Sst,INH,12325,L5,Ntsr1,EXC,12328,AISynphys,Accessed on 2025-07-07 00:00:007,True,-5.320314798381923,-70.26940859552774,225.0,250.0,25.0,50.0
162,mouse,VISp,61.69325016870958,39.52502565958678,L23,,EXC,12329,L23,Sst,INH,12335,AISynphys,Accessed on 2025-07-07 00:00:007,True,4.0163797677042865,-138.14703270344617,50.0,75.0,25.0,50.0
163,mouse,VISp,16.00398478611695,33.54661384917587,L23,,EXC,12334,L23,Sst,INH,12335,AISynphys,Accessed on 2025-07-07 00:00:007,True,-0.5784622710062421,65.12296348432862,0.0,25.0,25.0,50.0
164,mouse,VISp,61.69325016870958,39.52502565958678,L23,Sst,INH,12335,L23,,EXC,12329,AISynphys,Accessed on 2025-07-07 00:00:007,True,-6.767617253622229,-71.91657943432489,50.0,75.0,25.0,50.0
165,mouse,VISp,3.1379586092989467,87.7300152885329,L4,,EXC,12416,L5,,INH,12415,AISynphys,Accessed on 2025-07-07 00:00:007,True,-105.99584356162015,-50.19278393363753,0.0,25.0,75.0,100.0
166,mouse,VISp,22.174613242052978,389.24361958677673,L23,Pvalb,INH,12464,L5,Sim1,EXC,12466,AISynphys,Accessed on 2025-07-07 00:00:007,True,-3.652102350568118,-69.47381252051174,0.0,25.0,375.0,400.0
167,mouse,VISp,50.95719936017914,27.4929874261967,L23,Pvalb,INH,12474,L23,Pvalb,INH,12476,AISynphys,Accessed on 2025-07-07 00:00:007,True,-122.85644995164996,-70.64349794661838,50.0,75.0,25.0,50.0
168,mouse,VISp,140.8134496812639,22.908253087314208,L23,Pvalb,INH,12474,L23,Pvalb,INH,12477,AISynphys,Accessed on 2025-07-07 00:00:007,True,-7.883568059116839,-71.15625529936999,125.0,150.0,0.0,25.0
169,mouse,VISp,88.55999782153975,50.42235601247659,L23,Pvalb,INH,12476,L23,Pvalb,INH,12477,AISynphys,Accessed on 2025-07-07 00:00:007,True,-33.80119287802081,-72.89634726165288,75.0,100.0,50.0,75.0
170,mouse,VISp,88.55999782153975,50.42235601247659,L23,Pvalb,INH,12477,L23,Pvalb,INH,12476,AISynphys,Accessed on 2025-07-07 00:00:007,True,-23.818322252160943,-75.85950108080051,75.0,100.0,50.0,75.0
171,mouse,VISp,91.72412638954599,57.10556550612693,L23,Pvalb,INH,12482,L23,,EXC,12487,AISynphys,Accessed on 2025-07-07 00:00:007,True,-43.22898992204098,-68.84764150021911,75.0,100.0,50.0,75.0
172,mouse,VISp,91.72412638954599,57.10556550612693,L23,,EXC,12487,L23,Pvalb,INH,12482,AISynphys,Accessed on 2025-07-07 00:00:007,True,8.929464510230561,-174.8430720543244,75.0,100.0,50.0,75.0
173,mouse,VISp,42.99853286423293,30.064536583381578,L4,Pvalb,INH,12515,L4,Pvalb,INH,12514,AISynphys,Accessed on 2025-07-07 00:00:007,True,-13.505951718836975,-63.6621534857494,25.0,50.0,25.0,50.0
174,mouse,VISp,66.14944295153093,14.687289893382141,L4,,EXC,12578,L4,Sim1,EXC,12580,AISynphys,Accessed on 2025-07-07 00:00:007,True,-8.880828086999601,4.605511990564623,50.0,75.0,0.0,25.0
175,mouse,VISp,47.7781087522661,77.5043120296328,L5,,INH,12579,L4,Sim1,EXC,12580,AISynphys,Accessed on 2025-07-07 00:00:007,True,-57.4332100083157,-73.56748996141027,25.0,50.0,75.0,100.0
176,mouse,VISp,66.14944295153093,14.687289893382141,L4,Sim1,EXC,12580,L4,,EXC,12578,AISynphys,Accessed on 2025-07-07 00:00:007,True,-2.804025961936591,-36.769912145132054,50.0,75.0,0.0,25.0
177,mouse,VISp,21.475730465172198,9.689509885813688,L4,Nr5a1,EXC,12701,L4,Nr5a1,EXC,12702,AISynphys,Accessed on 2025-07-07 00:00:007,True,-7.690880442987772,-1.8768421046010904,0.0,25.0,0.0,25.0
178,mouse,VISp,17.99603531687498,17.4931524189841,L4,Sst,INH,12740,L4,Nr5a1,EXC,12745,AISynphys,Accessed on 2025-07-07 00:00:007,True,-10.825758838022356,-73.13393778117381,0.0,25.0,0.0,25.0
179,mouse,VISp,12.996220480847699,36.93543388283398,L4,Nr5a1,EXC,12751,L4,Nr5a1,EXC,12747,AISynphys,Accessed on 2025-07-07 00:00:007,True,3.6680949773110507,-353.6309138882661,0.0,25.0,25.0,50.0
180,mouse,VISp,13.116358076390233,98.74504446326377,L4,Nr5a1,EXC,12888,L5,Pvalb,INH,12890,AISynphys,Accessed on 2025-07-07 00:00:007,True,-2.7685956130231095,549.1281356044315,0.0,25.0,75.0,100.0
181,mouse,VISp,30.608628517675225,3.398266294293125,L5,Nr5a1,EXC,12914,L5,Nr5a1,EXC,12915,AISynphys,Accessed on 2025-07-07 00:00:007,True,-7.654571179491623,36.188517313937425,25.0,50.0,0.0,25.0
182,mouse,VISp,30.608628517675225,3.398266294293125,L5,Nr5a1,EXC,12915,L5,Nr5a1,EXC,12914,AISynphys,Accessed on 2025-07-07 00:00:007,True,-0.28289410429913553,851.4116975166477,25.0,50.0,0.0,25.0
183,mouse,VISp,12.898025932199149,70.66887671904998,L23,Nr5a1,EXC,12921,L4,Pvalb,INH,12919,AISynphys,Accessed on 2025-07-07 00:00:007,True,-3.7802585358847316,33.869839286129334,0.0,25.0,50.0,75.0
184,mouse,VISp,109.16407916542033,62.616026702161356,L4,Pvalb,INH,12953,L4,Nr5a1,EXC,12948,AISynphys,Accessed on 2025-07-07 00:00:007,True,-28.654409545133372,-64.01860081475932,100.0,125.0,50.0,75.0
185,mouse,VISp,170.29180439143835,30.86079885984943,L4,Pvalb,INH,12954,L4,Nr5a1,EXC,12951,AISynphys,Accessed on 2025-07-07 00:00:007,True,-7.160045726029944,-63.55697773771371,150.0,175.0,25.0,50.0
186,mouse,VISp,211.79622201512387,33.80180491527318,L6a,Sst,INH,12977,L6a,Vip,INH,12982,AISynphys,Accessed on 2025-07-07 00:00:007,True,-2.86755040918119,-69.13493317671907,200.0,225.0,25.0,50.0
187,mouse,VISp,211.79622201512387,33.80180491527318,L6a,Vip,INH,12982,L6a,Sst,INH,12977,AISynphys,Accessed on 2025-07-07 00:00:007,True,-3.0503324733429595,-66.18091074951157,200.0,225.0,25.0,50.0
188,mouse,VISp,46.98061038205839,81.06562362912652,L5,Sst,INH,13051,L4,Nr5a1,EXC,13049,AISynphys,Accessed on 2025-07-07 00:00:007,True,-3.7648547630729965,-74.8282313725661,25.0,50.0,75.0,100.0
189,mouse,VISp,40.56958551973257,18.691763802730627,L5,Sst,INH,13051,L4,Nr5a1,EXC,13050,AISynphys,Accessed on 2025-07-07 00:00:007,True,-8.609993136470496,-70.8213819160457,25.0,50.0,0.0,25.0
190,mouse,VISp,20.89369759024032,84.86131443913439,L5,Sst,INH,13066,L4,Sst,INH,13065,AISynphys,Accessed on 2025-07-07 00:00:007,True,-23.86816554517505,-59.82997653360946,0.0,25.0,75.0,100.0
191,mouse,VISp,55.148130460368556,69.32392599273425,L5,,EXC,13122,L5,Sst,INH,13121,AISynphys,Accessed on 2025-07-07 00:00:007,True,0.6205223801061617,-710.1526968248747,50.0,75.0,50.0,75.0
192,mouse,VISp,86.69133051830616,68.02463259280297,L4,Nr5a1,EXC,13146,L5,Pvalb,INH,13148,AISynphys,Accessed on 2025-07-07 00:00:007,True,1.5947197899493575,-116.41335861261149,75.0,100.0,50.0,75.0
193,mouse,VISp,46.244215363550225,99.59638580319849,L4,Nr5a1,EXC,13157,L5,Pvalb,INH,13159,AISynphys,Accessed on 2025-07-07 00:00:007,True,2.7633785419551025,-405.23995037352984,25.0,50.0,75.0,100.0
194,mouse,VISp,72.54151424951704,31.17926286231126,L5,Pvalb,INH,13174,L5,Nr5a1,EXC,13170,AISynphys,Accessed on 2025-07-07 00:00:007,True,-13.874123151454723,-66.55482548095085,50.0,75.0,25.0,50.0
195,mouse,VISp,1.1339409394746747,43.58750756806088,L5,,EXC,13175,L5,Pvalb,INH,13174,AISynphys,Accessed on 2025-07-07 00:00:007,True,-56216.255582509664,-69.6091986219428,0.0,25.0,25.0,50.0
196,mouse,VISp,36.53491077387527,65.6841463617743,L5,,EXC,13192,L5,,INH,13193,AISynphys,Accessed on 2025-07-07 00:00:007,True,-7.149259453242743,-19.496935211801528,25.0,50.0,50.0,75.0
197,mouse,VISp,131.81463384245689,300.13272320445014,L23,,EXC,13227,L5,Sst,INH,13223,AISynphys,Accessed on 2025-07-07 00:00:007,True,-2.104380725314572,-32.84966474271094,125.0,150.0,300.0,325.0
198,mouse,VISp,16.85921808570267,40.51972473831372,L23,,EXC,13453,L23,,EXC,13454,AISynphys,Accessed on 2025-07-07 00:00:007,True,-0.21391624897839753,461.3711991351056,0.0,25.0,25.0,50.0
199,mouse,VISp,117.54193944728894,52.6786280517999,L23,Vip,INH,13460,L23,,EXC,13453,AISynphys,Accessed on 2025-07-07 00:00:007,True,-7.217423290366353,-64.31924005036191,100.0,125.0,50.0,75.0
200,mouse,VISp,29.417013026072564,74.89297164082808,L4,Nr5a1,EXC,13574,L23,Nr5a1,EXC,13575,AISynphys,Accessed on 2025-07-07 00:00:007,True,1.2807647836781135,-180.47489251218528,25.0,50.0,50.0,75.0
201,mouse,VISp,20.227178265671597,52.78649572427356,L23,Sst,INH,13653,L23,,EXC,13652,AISynphys,Accessed on 2025-07-07 00:00:007,True,-21.312723107602885,-69.79278971772565,0.0,25.0,50.0,75.0
202,mouse,VISp,11.273061480910446,32.953294673030925,L23,,EXC,13655,L23,Sst,INH,13656,AISynphys,Accessed on 2025-07-07 00:00:007,True,-9.132427383969132,-27.86372731637431,0.0,25.0,25.0,50.0
203,mouse,VISp,56.10947038312504,19.110201704199568,L23,,EXC,13655,L23,,INH,13657,AISynphys,Accessed on 2025-07-07 00:00:007,True,-10.992170350570023,-4.7712585516779935,50.0,75.0,0.0,25.0
204,mouse,VISp,56.10947038312504,19.110201704199568,L23,,INH,13657,L23,,EXC,13655,AISynphys,Accessed on 2025-07-07 00:00:007,True,-1.236683458366816,-72.88329078969069,50.0,75.0,0.0,25.0
205,mouse,VISp,6.299538862756938,15.768238519461095,L23,,EXC,13826,L23,,INH,13827,AISynphys,Accessed on 2025-07-07 00:00:007,True,0.055588763980594945,-167.8765560448318,0.0,25.0,0.0,25.0
206,mouse,VISp,6.391603358219036,39.8653740562058,L23,,INH,13827,L23,,EXC,13828,AISynphys,Accessed on 2025-07-07 00:00:007,True,-23.227728353790813,-72.06378435492954,0.0,25.0,25.0,50.0
207,mouse,VISp,0.20177596508016213,55.65403124536372,L23,,EXC,13828,L23,,EXC,13826,AISynphys,Accessed on 2025-07-07 00:00:007,True,0.3098890010715695,-194.96985044412858,0.0,25.0,50.0,75.0
208,mouse,VISp,126.7936404736578,70.82662142864633,L5,Vip,INH,14262,L5,Sst,INH,14264,AISynphys,Accessed on 2025-07-07 00:00:007,True,-9.142540116413388,-70.39415846391918,125.0,150.0,50.0,75.0
209,mouse,VISp,27.6676006247929,48.42682133123013,L23,,EXC,14402,L23,,EXC,14403,AISynphys,Accessed on 2025-07-07 00:00:007,True,-0.8943317367496947,6.522550076532859,25.0,50.0,25.0,50.0
210,mouse,VISp,53.17639182073048,50.65954524675631,L6a,Pvalb,INH,14809,L5,Pvalb,INH,14808,AISynphys,Accessed on 2025-07-07 00:00:007,True,-283.51135036926524,-60.96847109633687,50.0,75.0,50.0,75.0
211,mouse,VISp,21.862346570784272,105.1700573455623,L5,Pvalb,INH,14902,L4,Pvalb,INH,14904,AISynphys,Accessed on 2025-07-07 00:00:007,True,-47.23359271836404,-66.79595122576838,0.0,25.0,100.0,125.0
212,mouse,VISp,13.220759643333443,89.1497305080794,L5,Pvalb,INH,14903,L4,Pvalb,INH,14904,AISynphys,Accessed on 2025-07-07 00:00:007,True,-228.768407154337,-63.48598891551108,0.0,25.0,75.0,100.0
213,mouse,VISp,13.220759643333443,89.1497305080794,L4,Pvalb,INH,14904,L5,Pvalb,INH,14903,AISynphys,Accessed on 2025-07-07 00:00:007,True,-124.35635624864983,-71.08316517470602,0.0,25.0,75.0,100.0
214,mouse,VISp,29.644927327059158,40.89405928069973,L5,Tlx3,EXC,14922,L4,Tlx3,EXC,14921,AISynphys,Accessed on 2025-07-07 00:00:007,True,1.480590742820197,-197.82208014941853,25.0,50.0,25.0,50.0
215,mouse,VISp,23.886548501699238,39.2293801018568,L5,Tlx3,EXC,14926,L5,Fam84b,EXC,14925,AISynphys,Accessed on 2025-07-07 00:00:007,True,-27.39114452327735,11.295994703988276,0.0,25.0,25.0,50.0
216,mouse,VISp,93.6098229330198,104.22287699146774,L4,Tlx3,EXC,14927,L5,Fam84b,EXC,14924,AISynphys,Accessed on 2025-07-07 00:00:007,True,-0.889000672928208,222.1912134798628,75.0,100.0,100.0,125.0
217,mouse,VISp,37.066467804060295,70.29580305352914,L5,Sim1,EXC,15013,L5,,EXC,15012,AISynphys,Accessed on 2025-07-07 00:00:007,True,-13.122035792534566,-39.1506495789582,25.0,50.0,50.0,75.0
218,mouse,VISp,93.46356415191258,71.74777990343135,L5,Sim1,EXC,15013,L5,Sim1,EXC,15014,AISynphys,Accessed on 2025-07-07 00:00:007,True,-31.795176758990504,-50.12253125305126,75.0,100.0,50.0,75.0
219,mouse,VISp,32.25827092597826,51.93456109601942,L4,Vip,INH,15148,L5,Vip,INH,15141,AISynphys,Accessed on 2025-07-07 00:00:007,True,-5.2845424623819515,-75.21153241743178,25.0,50.0,50.0,75.0
220,mouse,VISp,32.5048258891473,44.12913568739163,L23,Nr5a1,EXC,15171,L4,Sst,INH,15173,AISynphys,Accessed on 2025-07-07 00:00:007,True,0.2967292208462057,-267.7348394665072,25.0,50.0,25.0,50.0
221,mouse,VISp,23.7936566756596,49.56439808623545,L4,Nr5a1,EXC,15172,L23,Nr5a1,EXC,15171,AISynphys,Accessed on 2025-07-07 00:00:007,True,3.382543426800665,-143.7232272125139,0.0,25.0,25.0,50.0
222,mouse,VISp,34.1291248128236,33.639998091716784,L4,Sst,INH,15174,L4,Nr5a1,EXC,15172,AISynphys,Accessed on 2025-07-07 00:00:007,True,-26.75192250251336,-70.77703516975093,25.0,50.0,25.0,50.0
223,mouse,VISp,34.779268380457204,48.7234610364465,L6a,Sst,INH,15327,L6a,Ntsr1,EXC,15326,AISynphys,Accessed on 2025-07-07 00:00:007,True,-20.909592772041886,-75.56831838733213,25.0,50.0,25.0,50.0
224,mouse,VISp,231.85285697278724,52.23410588271178,L23,,EXC,15672,L23,,EXC,15668,AISynphys,Accessed on 2025-07-07 00:00:007,True,-0.9771571099642508,-20.26235653662006,225.0,250.0,50.0,75.0
225,mouse,VISp,40.25508651405675,66.17188962781574,L1,,INH,15679,L23,,EXC,15678,AISynphys,Accessed on 2025-07-07 00:00:007,True,-10.723814941944903,-73.58975767183013,25.0,50.0,50.0,75.0
226,mouse,VISp,9.884147009647888,97.33664700477225,L5,Sst,INH,15715,L4,Vip,INH,15714,AISynphys,Accessed on 2025-07-07 00:00:007,True,-15.404555786687668,-76.75483103609501,0.0,25.0,75.0,100.0
227,mouse,VISp,146.04329878015304,157.08710880320822,L5,Sst,INH,15922,L4,Nr5a1,EXC,15925,AISynphys,Accessed on 2025-07-07 00:00:007,True,-5.1431527877065,-71.60308392556648,125.0,150.0,150.0,175.0
228,mouse,VISp,27.04236831032937,33.8887488610675,L4,Nr5a1,EXC,15955,L23,Sst,INH,15957,AISynphys,Accessed on 2025-07-07 00:00:007,True,0.01860532340383498,-107.18324051646609,25.0,50.0,25.0,50.0
229,mouse,VISp,66.83889961651954,39.248568677760076,L4,Sst,INH,15963,L23,Vip,INH,15964,AISynphys,Accessed on 2025-07-07 00:00:007,True,-2.6265855262092037,-69.27034146595433,50.0,75.0,25.0,50.0
230,mouse,VISp,10.840514500465112,187.17151327842373,L23,Vip,INH,15964,L5,Vip,INH,15961,AISynphys,Accessed on 2025-07-07 00:00:007,True,-1.4276555085909797,-72.448475189708,0.0,25.0,175.0,200.0
231,mouse,VISp,83.34799557415057,118.25509941267374,L23,Sst,INH,16021,L23,Vip,INH,16027,AISynphys,Accessed on 2025-07-07 00:00:007,True,0.0,-76.33102372530868,75.0,100.0,100.0,125.0
232,mouse,VISp,9.04316969267341,43.82504158765297,L23,,EXC,16031,L23,Pvalb,INH,16036,AISynphys,Accessed on 2025-07-07 00:00:007,True,8.728854423591192,-95.65648375895806,0.0,25.0,25.0,50.0
233,mouse,VISp,70.59061572924321,39.73711746435942,L23,,EXC,16040,L23,Pvalb,INH,16035,AISynphys,Accessed on 2025-07-07 00:00:007,True,0.24843137382476516,-781.3275079877778,50.0,75.0,25.0,50.0
234,mouse,VISp,40.95673124914659,64.91725048117122,L23,,EXC,16040,L23,Pvalb,INH,16036,AISynphys,Accessed on 2025-07-07 00:00:007,True,-8.566181461723438,-37.89559383428607,25.0,50.0,50.0,75.0
235,mouse,VISp,13.32258541223444,4.409050517255802,L6a,Pvalb,INH,16045,L6a,Pvalb,INH,16046,AISynphys,Accessed on 2025-07-07 00:00:007,True,-14.45188382664612,-76.30448120100988,0.0,25.0,0.0,25.0
236,mouse,VISp,97.22868419643719,100.87524129413242,L5,Pvalb,INH,16067,L5,Sim1,EXC,16069,AISynphys,Accessed on 2025-07-07 00:00:007,True,-25.686599940455693,-69.77195975112663,75.0,100.0,100.0,125.0
237,mouse,VISp,97.22868419643719,100.87524129413242,L5,Sim1,EXC,16069,L5,Pvalb,INH,16067,AISynphys,Accessed on 2025-07-07 00:00:007,True,-12.637333043554003,43.520605175396426,75.0,100.0,100.0,125.0
238,mouse,VISp,151.31911120619924,10.41796782323165,L23,Pvalb,INH,16078,L23,Pvalb,INH,16081,AISynphys,Accessed on 2025-07-07 00:00:007,True,-19.08925848634408,-69.05255058481873,150.0,175.0,0.0,25.0
239,mouse,VISp,131.40626435794945,30.35531784957403,L23,Pvalb,INH,16081,L23,Sst,INH,16079,AISynphys,Accessed on 2025-07-07 00:00:007,True,-7.314449957941625,-71.52703896048361,125.0,150.0,25.0,50.0
240,mouse,VISp,81.98824689601753,31.233031289929027,L23,Sst,INH,16082,L23,Pvalb,INH,16081,AISynphys,Accessed on 2025-07-07 00:00:007,True,-9.453706669699692,-70.07588545375873,75.0,100.0,25.0,50.0
241,mouse,VISp,23.512076835925864,17.79579764105869,L23,Vip,INH,16092,L23,Sst,INH,16093,AISynphys,Accessed on 2025-07-07 00:00:007,True,-35.641736781892696,-70.78765661071678,0.0,25.0,0.0,25.0
242,mouse,VISp,14.251475963836954,28.487505898063038,L4,Pvalb,INH,16216,L4,Pvalb,INH,16217,AISynphys,Accessed on 2025-07-07 00:00:007,True,-22.797546755090735,-71.24764740196937,0.0,25.0,25.0,50.0
243,mouse,VISp,68.96219449511047,46.93482096246421,L4,Pvalb,INH,16216,L4,Pvalb,INH,16218,AISynphys,Accessed on 2025-07-07 00:00:007,True,-60.51180818431592,-68.62895280122801,50.0,75.0,25.0,50.0
244,mouse,VISp,93.92545402322116,17.034960871741454,L4,Pvalb,INH,16217,L4,Pvalb,INH,16213,AISynphys,Accessed on 2025-07-07 00:00:007,True,-29.354601809326393,-69.56394002456959,75.0,100.0,0.0,25.0
245,mouse,VISp,14.251475963836954,28.487505898063038,L4,Pvalb,INH,16217,L4,Pvalb,INH,16216,AISynphys,Accessed on 2025-07-07 00:00:007,True,-71.65766351822242,-69.11742210577992,0.0,25.0,25.0,50.0
246,mouse,VISp,62.49881703461871,138.3995234705425,L6b,Sst,INH,16283,L6a,Vip,INH,16286,AISynphys,Accessed on 2025-07-07 00:00:007,True,-14.264820983677868,-67.6746186349815,50.0,75.0,125.0,150.0
247,mouse,VISp,64.48272020949182,46.86104070039807,L6a,Sst,INH,16285,L6a,Vip,INH,16286,AISynphys,Accessed on 2025-07-07 00:00:007,True,-7.405795659282855,-70.73901279574864,50.0,75.0,25.0,50.0
248,mouse,VISp,55.89268292715252,115.81795614094,L6a,Vip,INH,16286,L6a,Sst,INH,16284,AISynphys,Accessed on 2025-07-07 00:00:007,True,-15.013249937772283,-71.60981413090636,50.0,75.0,100.0,125.0
249,mouse,VISp,10.187415861215953,70.98690439511111,L4,Tlx3,EXC,16295,L5,Pvalb,INH,16296,AISynphys,Accessed on 2025-07-07 00:00:007,True,-4.696875828096388,131.40127083436127,0.0,25.0,50.0,75.0
250,mouse,VISp,114.72751995564232,65.41633258566084,L5,Pvalb,INH,16296,L4,Tlx3,EXC,16299,AISynphys,Accessed on 2025-07-07 00:00:007,True,-54.97970204811418,-64.39321796145465,100.0,125.0,50.0,75.0
251,mouse,VISp,127.62093101147879,85.0774341265854,L5,Pvalb,INH,16296,L4,Tlx3,EXC,16300,AISynphys,Accessed on 2025-07-07 00:00:007,True,170.1244706341814,-49.864613152570165,125.0,150.0,75.0,100.0
252,mouse,VISp,60.411349799916316,13.68624022119123,L5,Tlx3,EXC,16310,L5,Pvalb,INH,16314,AISynphys,Accessed on 2025-07-07 00:00:007,True,7.171959861842072,-206.29346684816525,50.0,75.0,0.0,25.0
253,mouse,VISp,13.415260246827897,22.121540465118542,L5,Tlx3,EXC,16313,L5,Pvalb,INH,16314,AISynphys,Accessed on 2025-07-07 00:00:007,True,69.03139816567392,-87.4963020288267,0.0,25.0,0.0,25.0
