ecephys_unit_id,receptive field area (degrees),region,layer,spiking class,citation,dataset
951857550,700.0,grey,,FS,siegle_survey_2019,Siegle2019
951857563,100.0,grey,,FS,siegle_survey_2019,Siegle2019
951857601,100.0,grey,,FS,siegle_survey_2019,Siegle2019
951857639,700.0,grey,,FS,siegle_survey_2019,Siegle2019
951857738,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951857758,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951857805,1300.0,DG,,FS,siegle_survey_2019,Siegle2019
951857823,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951857861,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951857879,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951857891,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951857868,100.0,grey,,FS,siegle_survey_2019,Siegle2019
951857884,300.0,VISrl,L5,RS,siegle_survey_2019,Siegle2019
951857892,400.0,CA1,,FS,siegle_survey_2019,Siegle2019
951857903,400.0,CA1,,FS,siegle_survey_2019,Siegle2019
951857915,100.0,CA1,,FS,siegle_survey_2019,Siegle2019
951857927,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951857947,700.0,grey,,RS,siegle_survey_2019,Siegle2019
951857955,1400.0,grey,,RS,siegle_survey_2019,Siegle2019
951857964,100.0,VISrl,L4,RS,siegle_survey_2019,Siegle2019
951858818,900.0,VISrl,L4,RS,siegle_survey_2019,Siegle2019
951858061,400.0,grey,,RS,siegle_survey_2019,Siegle2019
951858089,300.0,VISrl,L3,RS,siegle_survey_2019,Siegle2019
951858091,200.0,grey,,FS,siegle_survey_2019,Siegle2019
951858107,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951858124,100.0,VISrl,L6a,RS,siegle_survey_2019,Siegle2019
951858130,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951858153,500.0,VISrl,L6a,FS,siegle_survey_2019,Siegle2019
951858156,1700.0,grey,,RS,siegle_survey_2019,Siegle2019
951858167,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951858171,1800.0,CA1,,RS,siegle_survey_2019,Siegle2019
951858172,100.0,VISrl,L6a,RS,siegle_survey_2019,Siegle2019
951858193,500.0,VISrl,L6a,RS,siegle_survey_2019,Siegle2019
951858182,100.0,VISrl,L6a,RS,siegle_survey_2019,Siegle2019
951859821,600.0,VISrl,L6a,RS,siegle_survey_2019,Siegle2019
951858223,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951858225,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951858240,500.0,VISrl,L6a,FS,siegle_survey_2019,Siegle2019
951858244,600.0,CA1,,FS,siegle_survey_2019,Siegle2019
951858272,800.0,VISrl,L6a,RS,siegle_survey_2019,Siegle2019
951858274,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951858285,200.0,grey,,FS,siegle_survey_2019,Siegle2019
951858295,400.0,grey,,FS,siegle_survey_2019,Siegle2019
951858303,2000.0,VISrl,L5,RS,siegle_survey_2019,Siegle2019
951858315,700.0,VISrl,L5,RS,siegle_survey_2019,Siegle2019
951858333,800.0,VISrl,L5,RS,siegle_survey_2019,Siegle2019
951858324,400.0,CA1,,FS,siegle_survey_2019,Siegle2019
951858349,1000.0,grey,,RS,siegle_survey_2019,Siegle2019
951858396,800.0,grey,,RS,siegle_survey_2019,Siegle2019
951859962,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951858361,300.0,VISrl,,FS,siegle_survey_2019,Siegle2019
951858370,400.0,VISrl,,FS,siegle_survey_2019,Siegle2019
951858380,300.0,VISrl,,FS,siegle_survey_2019,Siegle2019
951858430,3200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858375,200.0,VISrl,L5,RS,siegle_survey_2019,Siegle2019
951858405,700.0,VISrl,L5,RS,siegle_survey_2019,Siegle2019
951858388,3000.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858408,200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858418,700.0,VISrl,L5,RS,siegle_survey_2019,Siegle2019
951858419,200.0,VISrl,,FS,siegle_survey_2019,Siegle2019
951858448,1000.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858460,700.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858420,600.0,VISal,L6a,RS,siegle_survey_2019,Siegle2019
951858423,200.0,grey,,FS,siegle_survey_2019,Siegle2019
951858449,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951858427,1100.0,VISrl,L5,RS,siegle_survey_2019,Siegle2019
951858435,900.0,VISrl,L5,RS,siegle_survey_2019,Siegle2019
951858446,0.0,VISal,L6a,RS,siegle_survey_2019,Siegle2019
951858458,900.0,VISrl,L5,RS,siegle_survey_2019,Siegle2019
951858467,400.0,VISrl,L5,RS,siegle_survey_2019,Siegle2019
951858459,500.0,VISal,L6a,RS,siegle_survey_2019,Siegle2019
951858470,0.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858479,1400.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858489,200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858471,400.0,VISal,L6a,RS,siegle_survey_2019,Siegle2019
951858476,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951858554,500.0,grey,,RS,siegle_survey_2019,Siegle2019
951858500,1100.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858508,500.0,VISrl,L5,RS,siegle_survey_2019,Siegle2019
951858522,700.0,VISal,L6a,RS,siegle_survey_2019,Siegle2019
951858530,1300.0,grey,,RS,siegle_survey_2019,Siegle2019
951859974,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951858546,400.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858565,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951859999,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951860009,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951858568,2500.0,VISrl,L5,RS,siegle_survey_2019,Siegle2019
951858683,300.0,VISrl,L5,RS,siegle_survey_2019,Siegle2019
951859844,200.0,VISrl,L5,RS,siegle_survey_2019,Siegle2019
951858577,200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858586,1000.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858595,1200.0,VISal,L6a,RS,siegle_survey_2019,Siegle2019
951858621,500.0,VISal,L6a,RS,siegle_survey_2019,Siegle2019
951858600,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951858612,400.0,grey,,FS,siegle_survey_2019,Siegle2019
951858624,400.0,VISrl,,FS,siegle_survey_2019,Siegle2019
951858643,500.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858645,1200.0,VISal,L5,FS,siegle_survey_2019,Siegle2019
951858651,200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858659,300.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858653,900.0,VISrl,L4,RS,siegle_survey_2019,Siegle2019
951858705,900.0,VISrl,L4,RS,siegle_survey_2019,Siegle2019
951858656,900.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951858665,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951858668,800.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951858680,2200.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951858690,1100.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858708,1200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858717,100.0,VISam,,FS,siegle_survey_2019,Siegle2019
951858744,200.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951858754,500.0,VISrl,L4,RS,siegle_survey_2019,Siegle2019
951858760,700.0,VISam,,FS,siegle_survey_2019,Siegle2019
951858766,200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858782,1200.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951858785,600.0,VISrl,,FS,siegle_survey_2019,Siegle2019
951858805,300.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858806,1400.0,VISrl,L4,FS,siegle_survey_2019,Siegle2019
951858817,1800.0,VISrl,L4,FS,siegle_survey_2019,Siegle2019
951858807,2000.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951858833,2000.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951858847,900.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951859068,1400.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951859095,400.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951859120,800.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951859158,500.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951858856,600.0,VISrl,,FS,siegle_survey_2019,Siegle2019
951858857,400.0,VISrl,L3,RS,siegle_survey_2019,Siegle2019
951858867,300.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858871,0.0,VISam,,FS,siegle_survey_2019,Siegle2019
951858894,2600.0,VISrl,L4,RS,siegle_survey_2019,Siegle2019
951858904,0.0,VISrl,L4,RS,siegle_survey_2019,Siegle2019
951858908,300.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858918,300.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858913,1000.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951858938,400.0,VISrl,L4,RS,siegle_survey_2019,Siegle2019
951858939,100.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858950,800.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858958,1700.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951858985,1000.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951859000,400.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951858981,700.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951859003,200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951858996,700.0,VISrl,L4,RS,siegle_survey_2019,Siegle2019
951859011,500.0,VISam,,RS,siegle_survey_2019,Siegle2019
951859021,200.0,VISrl,L4,FS,siegle_survey_2019,Siegle2019
951859031,1400.0,VISrl,L4,FS,siegle_survey_2019,Siegle2019
951859042,400.0,VISrl,L4,RS,siegle_survey_2019,Siegle2019
951859022,900.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951859033,300.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951859024,800.0,VISam,,FS,siegle_survey_2019,Siegle2019
951859026,600.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951859065,800.0,VISam,,RS,siegle_survey_2019,Siegle2019
951859066,700.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951859076,600.0,VISrl,L4,FS,siegle_survey_2019,Siegle2019
951859096,900.0,VISrl,L4,FS,siegle_survey_2019,Siegle2019
951859079,900.0,VISam,,FS,siegle_survey_2019,Siegle2019
951859109,500.0,VISam,,RS,siegle_survey_2019,Siegle2019
951859097,100.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951859823,300.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951859124,100.0,VISam,,RS,siegle_survey_2019,Siegle2019
951859136,200.0,VISrl,,FS,siegle_survey_2019,Siegle2019
951859169,100.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951859182,1000.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951859211,800.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951859225,1300.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951859172,700.0,VISam,,RS,siegle_survey_2019,Siegle2019
951860034,300.0,VISam,,RS,siegle_survey_2019,Siegle2019
951859173,1200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951859183,500.0,VISam,,RS,siegle_survey_2019,Siegle2019
951859187,300.0,MB,,FS,siegle_survey_2019,Siegle2019
951859200,800.0,VISrl,L3,FS,siegle_survey_2019,Siegle2019
951859208,600.0,MB,,FS,siegle_survey_2019,Siegle2019
951859219,400.0,MB,,FS,siegle_survey_2019,Siegle2019
951859229,900.0,MB,,FS,siegle_survey_2019,Siegle2019
951861908,300.0,MB,,FS,siegle_survey_2019,Siegle2019
951859234,300.0,VISam,,FS,siegle_survey_2019,Siegle2019
951859240,600.0,APN,,FS,siegle_survey_2019,Siegle2019
951859260,400.0,VISam,,RS,siegle_survey_2019,Siegle2019
951859270,500.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951859287,900.0,VISam,,RS,siegle_survey_2019,Siegle2019
951860043,800.0,VISam,,RS,siegle_survey_2019,Siegle2019
951859288,400.0,VISrl,L3,RS,siegle_survey_2019,Siegle2019
951859296,100.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951859314,200.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951859316,600.0,VISam,,RS,siegle_survey_2019,Siegle2019
951859328,1300.0,VISam,,RS,siegle_survey_2019,Siegle2019
951860057,900.0,VISam,,RS,siegle_survey_2019,Siegle2019
951859323,200.0,APN,,FS,siegle_survey_2019,Siegle2019
951859342,600.0,VISam,,RS,siegle_survey_2019,Siegle2019
951860208,400.0,VISam,,RS,siegle_survey_2019,Siegle2019
951859358,600.0,VISam,,FS,siegle_survey_2019,Siegle2019
951859371,1000.0,VISam,,RS,siegle_survey_2019,Siegle2019
951859386,1300.0,VISam,,RS,siegle_survey_2019,Siegle2019
951860068,2300.0,VISam,,RS,siegle_survey_2019,Siegle2019
951859362,500.0,VISal,L4,RS,siegle_survey_2019,Siegle2019
951859376,400.0,APN,,FS,siegle_survey_2019,Siegle2019
951859399,1300.0,VISam,,RS,siegle_survey_2019,Siegle2019
951859427,600.0,VISam,,RS,siegle_survey_2019,Siegle2019
951859426,600.0,VISal,L4,FS,siegle_survey_2019,Siegle2019
951859439,900.0,VISal,L4,FS,siegle_survey_2019,Siegle2019
951859437,700.0,VISam,,RS,siegle_survey_2019,Siegle2019
951859449,200.0,APN,,FS,siegle_survey_2019,Siegle2019
951859461,2300.0,APN,,FS,siegle_survey_2019,Siegle2019
951862491,1500.0,APN,,FS,siegle_survey_2019,Siegle2019
951859452,2300.0,VISrl,L3,FS,siegle_survey_2019,Siegle2019
951859495,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951859497,300.0,VISal,L4,FS,siegle_survey_2019,Siegle2019
951859500,800.0,VISrl,L3,RS,siegle_survey_2019,Siegle2019
951859503,400.0,VISam,,RS,siegle_survey_2019,Siegle2019
951860094,600.0,VISam,,RS,siegle_survey_2019,Siegle2019
951859578,800.0,VISal,L3,FS,siegle_survey_2019,Siegle2019
951859592,500.0,grey,,RS,siegle_survey_2019,Siegle2019
951859617,2900.0,LGd,,RS,siegle_survey_2019,Siegle2019
951859620,700.0,VISal,L4,RS,siegle_survey_2019,Siegle2019
951859655,300.0,VISal,L3,RS,siegle_survey_2019,Siegle2019
951859660,400.0,LGd,,FS,siegle_survey_2019,Siegle2019
951859695,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951859717,0.0,CA1,,RS,siegle_survey_2019,Siegle2019
951859751,500.0,VISal,L3,RS,siegle_survey_2019,Siegle2019
951859778,400.0,VISal,L3,FS,siegle_survey_2019,Siegle2019
951859794,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951862096,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951859802,100.0,VISrl,,RS,siegle_survey_2019,Siegle2019
951859825,900.0,CA1,,RS,siegle_survey_2019,Siegle2019
951859836,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951859865,300.0,VISrl,L3,RS,siegle_survey_2019,Siegle2019
951859869,1100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951859874,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951859878,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951859889,400.0,CA1,,RS,siegle_survey_2019,Siegle2019
951862105,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951859899,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951859911,1700.0,CA1,,RS,siegle_survey_2019,Siegle2019
951859921,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951862114,3200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951859902,1200.0,VISal,L6a,RS,siegle_survey_2019,Siegle2019
951859941,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951859954,300.0,CA1,,FS,siegle_survey_2019,Siegle2019
951859942,400.0,VISal,L5,RS,siegle_survey_2019,Siegle2019
951859965,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951859976,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951859987,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951859994,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860007,200.0,grey,,FS,siegle_survey_2019,Siegle2019
951860015,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951862130,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860016,1000.0,VISam,,FS,siegle_survey_2019,Siegle2019
951860023,400.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860025,200.0,VISam,,RS,siegle_survey_2019,Siegle2019
951860038,3200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860046,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860087,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860093,700.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860124,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860130,1100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860135,1300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860144,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860099,600.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860106,1400.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860102,400.0,VISam,,RS,siegle_survey_2019,Siegle2019
951860155,1000.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860177,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860183,300.0,CA3,,RS,siegle_survey_2019,Siegle2019
951860186,1100.0,grey,,RS,siegle_survey_2019,Siegle2019
951860202,2100.0,CA1,,FS,siegle_survey_2019,Siegle2019
951860210,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860287,1000.0,CA1,,RS,siegle_survey_2019,Siegle2019
951862168,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860209,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951860235,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860244,200.0,CA1,,FS,siegle_survey_2019,Siegle2019
951860266,500.0,grey,,FS,siegle_survey_2019,Siegle2019
951860269,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860277,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860292,800.0,CA3,,FS,siegle_survey_2019,Siegle2019
951860311,100.0,CA3,,RS,siegle_survey_2019,Siegle2019
951860315,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860333,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860332,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951860355,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951860414,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951862933,900.0,grey,,RS,siegle_survey_2019,Siegle2019
951860342,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860358,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860374,400.0,CA1,,FS,siegle_survey_2019,Siegle2019
951860365,500.0,grey,,RS,siegle_survey_2019,Siegle2019
951860404,600.0,grey,,RS,siegle_survey_2019,Siegle2019
951860366,0.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860387,400.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860406,1100.0,DG,,RS,siegle_survey_2019,Siegle2019
951860412,2200.0,DG,,RS,siegle_survey_2019,Siegle2019
951860443,500.0,DG,,RS,siegle_survey_2019,Siegle2019
951860423,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860451,500.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860435,0.0,DG,,RS,siegle_survey_2019,Siegle2019
951860467,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951860474,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860497,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951860528,800.0,grey,,RS,siegle_survey_2019,Siegle2019
951860502,100.0,CA1,,FS,siegle_survey_2019,Siegle2019
951860505,200.0,DG,,RS,siegle_survey_2019,Siegle2019
951860515,200.0,DG,,RS,siegle_survey_2019,Siegle2019
951860526,300.0,grey,,FS,siegle_survey_2019,Siegle2019
951860530,700.0,DG,,FS,siegle_survey_2019,Siegle2019
951860539,500.0,DG,,RS,siegle_survey_2019,Siegle2019
951860537,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860538,600.0,grey,,RS,siegle_survey_2019,Siegle2019
951860549,200.0,DG,,RS,siegle_survey_2019,Siegle2019
951860561,400.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860570,300.0,CA1,,FS,siegle_survey_2019,Siegle2019
951860567,300.0,DG,,FS,siegle_survey_2019,Siegle2019
951860579,400.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860588,200.0,grey,,FS,siegle_survey_2019,Siegle2019
951860597,200.0,VISam,L6b,RS,siegle_survey_2019,Siegle2019
951860606,100.0,VISam,L6a,FS,siegle_survey_2019,Siegle2019
951860617,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951860629,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951860639,2500.0,grey,,FS,siegle_survey_2019,Siegle2019
951860651,200.0,VISam,L6a,FS,siegle_survey_2019,Siegle2019
951860698,800.0,VISam,L6a,FS,siegle_survey_2019,Siegle2019
951860710,300.0,grey,,FS,siegle_survey_2019,Siegle2019
951860724,2000.0,grey,,FS,siegle_survey_2019,Siegle2019
951860743,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951860745,600.0,grey,,FS,siegle_survey_2019,Siegle2019
951860772,800.0,VISam,L6a,RS,siegle_survey_2019,Siegle2019
951860782,1100.0,VISam,L6a,RS,siegle_survey_2019,Siegle2019
951860799,500.0,grey,,FS,siegle_survey_2019,Siegle2019
951860808,500.0,grey,,RS,siegle_survey_2019,Siegle2019
951860817,600.0,grey,,RS,siegle_survey_2019,Siegle2019
951860838,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951860846,100.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951860916,300.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951860847,700.0,grey,,FS,siegle_survey_2019,Siegle2019
951860848,900.0,grey,,RS,siegle_survey_2019,Siegle2019
951860858,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951860861,500.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951860879,1300.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951860867,100.0,grey,,FS,siegle_survey_2019,Siegle2019
951860889,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951860911,1000.0,grey,,RS,siegle_survey_2019,Siegle2019
951860869,600.0,grey,,FS,siegle_survey_2019,Siegle2019
951860892,600.0,grey,,FS,siegle_survey_2019,Siegle2019
951860923,2200.0,grey,,FS,siegle_survey_2019,Siegle2019
951864784,600.0,grey,,FS,siegle_survey_2019,Siegle2019
951860901,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860926,1200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951860907,0.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951860941,1700.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951860950,1300.0,VISam,L5,FS,siegle_survey_2019,Siegle2019
951860975,400.0,VISam,L5,FS,siegle_survey_2019,Siegle2019
951862258,100.0,VISam,L5,FS,siegle_survey_2019,Siegle2019
951860942,400.0,grey,,RS,siegle_survey_2019,Siegle2019
951860983,1600.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951860993,0.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951860998,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951861030,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951861034,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951861036,200.0,VISam,L5,FS,siegle_survey_2019,Siegle2019
951861069,500.0,CA1,,RS,siegle_survey_2019,Siegle2019
951861071,100.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951861090,500.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951861098,200.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951861103,1200.0,grey,,FS,siegle_survey_2019,Siegle2019
951861106,400.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951861113,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951861136,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951861141,800.0,CA1,L1,FS,siegle_survey_2019,Siegle2019
951861150,1000.0,grey,,RS,siegle_survey_2019,Siegle2019
951861161,1500.0,grey,,RS,siegle_survey_2019,Siegle2019
951861156,700.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951861174,100.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951861177,100.0,CA1,L1,RS,siegle_survey_2019,Siegle2019
951861183,500.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951861201,100.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951861184,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951862952,400.0,grey,,RS,siegle_survey_2019,Siegle2019
951861192,100.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951861194,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951861208,1200.0,grey,,RS,siegle_survey_2019,Siegle2019
951861217,300.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951861241,700.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951861571,900.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951861247,900.0,grey,,RS,siegle_survey_2019,Siegle2019
951861258,700.0,grey,,RS,siegle_survey_2019,Siegle2019
951861251,700.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951861261,500.0,VISam,L4,FS,siegle_survey_2019,Siegle2019
951861282,1300.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951861270,1300.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951861281,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951861297,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951861299,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951861306,300.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951861308,1500.0,grey,,RS,siegle_survey_2019,Siegle2019
951861315,1400.0,CA1,,RS,siegle_survey_2019,Siegle2019
951861319,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951861323,400.0,CA1,,RS,siegle_survey_2019,Siegle2019
951861324,200.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951861332,900.0,VISam,L4,FS,siegle_survey_2019,Siegle2019
951861340,200.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951861360,500.0,grey,,RS,siegle_survey_2019,Siegle2019
951861367,1800.0,CA1,,RS,siegle_survey_2019,Siegle2019
951861369,600.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951861458,300.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951861465,800.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951861389,200.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951861399,300.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951861408,1600.0,CA1,,FS,siegle_survey_2019,Siegle2019
951861411,1300.0,grey,,RS,siegle_survey_2019,Siegle2019
951861440,500.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951861462,400.0,grey,,RS,siegle_survey_2019,Siegle2019
951861463,1200.0,grey,,FS,siegle_survey_2019,Siegle2019
951861473,200.0,VISam,L3,RS,siegle_survey_2019,Siegle2019
