orientation selectivity index,temporal frequency (Hz),region,spiking class,citation,layer,dataset
0.0491977183031719,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.0482118259899918,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.4164965639175214,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.5110813680623112,optimal,VISal,RS,siegle_survey_2019,L4,Siegle2019
0.8412698412698412,optimal,VISal,RS,siegle_survey_2019,L3,Siegle2019
0.2333388343136872,optimal,VISal,RS,siegle_survey_2019,L3,Siegle2019
0.5429124432525001,optimal,VISal,RS,siegle_survey_2019,L3,Siegle2019
0.3886134431067269,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.3924362922773045,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.3902293338503264,optimal,VISal,RS,siegle_survey_2019,L3,Siegle2019
0.0491172067609712,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.1150652282251256,optimal,POL,FS,siegle_survey_2019,,Siegle2019
0.1795081708196133,optimal,LP,FS,siegle_survey_2019,,Siegle2019
0.0216112722284463,optimal,LP,FS,siegle_survey_2019,,Siegle2019
0.2066683010526639,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.2808061741015568,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.2159349325902217,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.0084263975051739,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.1438756895114728,optimal,CA1,FS,siegle_survey_2019,,Siegle2019
0.1024837245704455,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.2896553585856294,optimal,VISrl,RS,siegle_survey_2019,L6a,Siegle2019
0.1432812968095038,optimal,VISrl,FS,siegle_survey_2019,L5,Siegle2019
0.1791508468620009,optimal,VISrl,RS,siegle_survey_2019,L5,Siegle2019
0.6742408806468155,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.189487662634841,optimal,VISl,RS,siegle_survey_2019,L6a,Siegle2019
0.4978608969578752,optimal,VISl,RS,siegle_survey_2019,L6a,Siegle2019
0.4309807935911349,optimal,VISl,RS,siegle_survey_2019,L6a,Siegle2019
0.3683979260403124,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.2718853771054967,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.2259383213837112,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.2130678856032333,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.1528031170479248,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.1514597170210342,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.340587727318528,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.3666860443324887,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.2248669379827534,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.2997980996294904,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.1456827561517098,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.2702368251097695,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.793103448275862,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.1496063564666727,optimal,VISl,FS,siegle_survey_2019,L5,Siegle2019
0.3050523984375706,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.3056088801497968,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.1900832891254087,optimal,LGv,FS,siegle_survey_2019,,Siegle2019
0.0496754841763815,optimal,CA3,FS,siegle_survey_2019,,Siegle2019
0.0252615169832768,optimal,CA3,FS,siegle_survey_2019,,Siegle2019
0.2733258700708736,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.4232751597043705,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.2189383210179954,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.4500435298217029,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.2921176642073613,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.0470734479691994,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.5591719032955093,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.3939192985791677,optimal,VISal,RS,siegle_survey_2019,L4,Siegle2019
0.4360976662522061,optimal,VISal,RS,siegle_survey_2019,L4,Siegle2019
0.4499929301906187,optimal,VISal,RS,siegle_survey_2019,L4,Siegle2019
0.6444194622739899,optimal,VISal,RS,siegle_survey_2019,L3,Siegle2019
0.1192698535352592,optimal,VISal,RS,siegle_survey_2019,L3,Siegle2019
0.5282161921779872,optimal,VISal,RS,siegle_survey_2019,L3,Siegle2019
0.0769230769230768,optimal,VISal,RS,siegle_survey_2019,L2,Siegle2019
0.3814548629916782,optimal,VISal,RS,siegle_survey_2019,L3,Siegle2019
0.8729166461205674,optimal,VISal,RS,siegle_survey_2019,L3,Siegle2019
0.0813629748293912,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.1369075132579854,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.5175135243970773,optimal,LP,FS,siegle_survey_2019,,Siegle2019
0.45,optimal,VISrl,RS,siegle_survey_2019,L5,Siegle2019
0.1852390873700057,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.1619390236024741,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.0558108995403808,optimal,VISrl,FS,siegle_survey_2019,L4,Siegle2019
0.0378915983473921,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.1618210364147157,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.1019463834903237,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.1834543473847305,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.1285555953323483,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.6455431252118383,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.1489361702127658,optimal,VISrl,RS,siegle_survey_2019,L2,Siegle2019
0.3395760728655067,optimal,VISrl,RS,siegle_survey_2019,L3,Siegle2019
0.282346219657891,optimal,VISrl,RS,siegle_survey_2019,L3,Siegle2019
0.3299067007888301,optimal,VISrl,RS,siegle_survey_2019,L3,Siegle2019
0.0881670626012681,optimal,APN,RS,siegle_survey_2019,,Siegle2019
0.0413308444519235,optimal,APN,RS,siegle_survey_2019,,Siegle2019
0.2538461538461538,optimal,APN,RS,siegle_survey_2019,,Siegle2019
0.1715795375064814,optimal,VISp,FS,siegle_survey_2019,L5,Siegle2019
0.0292443814635977,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.1715042071253046,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.0924500327042048,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.6115012210166876,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.0608140937150347,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.0743992861006798,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0203605397952498,optimal,LGd,RS,siegle_survey_2019,,Siegle2019
0.0321470216605496,optimal,LGd,RS,siegle_survey_2019,,Siegle2019
0.0224886671617186,optimal,LGd,FS,siegle_survey_2019,,Siegle2019
0.1604284536360492,optimal,SGN,FS,siegle_survey_2019,,Siegle2019
0.2671370528060605,optimal,LGd,FS,siegle_survey_2019,,Siegle2019
0.0062220368511959,optimal,SGN,FS,siegle_survey_2019,,Siegle2019
0.1251055099836152,optimal,SGN,FS,siegle_survey_2019,,Siegle2019
0.0105263157894736,optimal,SGN,FS,siegle_survey_2019,,Siegle2019
0.0885555012309757,optimal,MGv,FS,siegle_survey_2019,,Siegle2019
0.1619634763012915,optimal,LP,FS,siegle_survey_2019,,Siegle2019
0.0735437683627249,optimal,LP,FS,siegle_survey_2019,,Siegle2019
0.0091647555509075,optimal,MGv,RS,siegle_survey_2019,,Siegle2019
0.2974046599126738,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.0358287490837041,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.0374194777751518,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.1266719138996757,optimal,TH,FS,siegle_survey_2019,,Siegle2019
0.2292139153517224,optimal,VISp,RS,siegle_survey_2019,L4,Siegle2019
0.3602309112528859,optimal,VISp,FS,siegle_survey_2019,L4,Siegle2019
0.0308952429005302,optimal,LGd,FS,siegle_survey_2019,,Siegle2019
0.065263764850267,optimal,LGd,FS,siegle_survey_2019,,Siegle2019
0.0155613957399728,optimal,VISp,FS,siegle_survey_2019,L6a,Siegle2019
0.4028522923923067,optimal,VISp,FS,siegle_survey_2019,L5,Siegle2019
0.0213526725281284,optimal,PO,RS,siegle_survey_2019,,Siegle2019
0.2254616142683863,optimal,VISp,RS,siegle_survey_2019,L4,Siegle2019
0.1136613134434716,optimal,PO,RS,siegle_survey_2019,,Siegle2019
0.0996022582364202,optimal,PO,RS,siegle_survey_2019,,Siegle2019
0.0742241714473849,optimal,VISp,RS,siegle_survey_2019,L4,Siegle2019
0.0573351334800847,optimal,PO,RS,siegle_survey_2019,,Siegle2019
0.0169491525423729,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0327998759146597,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0627841146193062,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0677684464497204,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.1484494181111596,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.1011705680352698,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0657773749940974,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.2206220036371982,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.1352230560750326,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.2067245576486807,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0734970684306289,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.042245932663227,optimal,DG,FS,siegle_survey_2019,,Siegle2019
0.0863888684760901,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.1983274246318725,optimal,DG,FS,siegle_survey_2019,,Siegle2019
0.252156234188071,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.0353446910648942,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0624133748717442,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0311775530404456,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.0246821821168659,optimal,Eth,RS,siegle_survey_2019,,Siegle2019
0.0822275047275476,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.2394366197183098,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.0870680695044799,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.036373670164812,optimal,Eth,RS,siegle_survey_2019,,Siegle2019
0.1545660788588566,optimal,Eth,RS,siegle_survey_2019,,Siegle2019
0.2634155559226538,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.1420526759569502,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.5570427828791489,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.0037453183520599,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.0604220978835619,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.2438479148066588,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.0679406356428046,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.1013136753548669,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.3404588205713007,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.0380540087394214,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.1389904970241845,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.4384019976435729,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.1609651458819924,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.1813279310919979,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.1715373988999691,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.073249465226996,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.0123456790123456,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.5800222247897058,optimal,VISp,RS,siegle_survey_2019,L6a,Siegle2019
0.5680781549825795,optimal,VISp,RS,siegle_survey_2019,L6a,Siegle2019
0.020271010642105,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.2080063234883524,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.1045216060376298,optimal,VISp,FS,siegle_survey_2019,L5,Siegle2019
0.0598086124401913,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.2976907147193917,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.0986269122769128,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.6956603162321002,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.1895315863443933,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.0942987323451752,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.1775565713360277,optimal,VISp,RS,siegle_survey_2019,L4,Siegle2019
0.1705889731160688,optimal,VISp,RS,siegle_survey_2019,L4,Siegle2019
0.363852071306166,optimal,VISp,RS,siegle_survey_2019,L4,Siegle2019
0.2004446131681419,optimal,VISp,RS,siegle_survey_2019,L4,Siegle2019
0.049337290099325,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.3023214813095894,optimal,VISp,RS,siegle_survey_2019,L4,Siegle2019
0.046388191784888,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.3333333333333334,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.2439728826295104,optimal,VIS,RS,siegle_survey_2019,L6a,Siegle2019
0.0828173324999921,optimal,VIS,RS,siegle_survey_2019,L6a,Siegle2019
0.4327873504838305,optimal,VIS,RS,siegle_survey_2019,L5,Siegle2019
0.1647083685357583,optimal,VIS,RS,siegle_survey_2019,L5,Siegle2019
0.1166704898002366,optimal,VIS,RS,siegle_survey_2019,L5,Siegle2019
0.3221256306889288,optimal,VIS,RS,siegle_survey_2019,L5,Siegle2019
0.004498452774011,optimal,VIS,RS,siegle_survey_2019,L5,Siegle2019
0.0909090909090909,optimal,VIS,RS,siegle_survey_2019,L5,Siegle2019
0.1132428164182528,optimal,VIS,RS,siegle_survey_2019,L5,Siegle2019
0.2154065922853801,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.2452368176336763,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.2511770682420622,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.3162277660168379,optimal,VIS,RS,siegle_survey_2019,L5,Siegle2019
0.1857443862281283,optimal,VIS,RS,siegle_survey_2019,L5,Siegle2019
0.0397569706577787,optimal,VIS,FS,siegle_survey_2019,L5,Siegle2019
0.1656346649999844,optimal,VIS,RS,siegle_survey_2019,L4,Siegle2019
0.1532584406940052,optimal,VIS,RS,siegle_survey_2019,L4,Siegle2019
0.2001699777211092,optimal,VIS,RS,siegle_survey_2019,L3,Siegle2019
0.0881559786999742,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.2914452130556264,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.2945075446869758,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.1212362611159106,optimal,VIS,RS,siegle_survey_2019,L3,Siegle2019
0.331688259899932,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.1627176983916296,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.2830086005277152,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.2733219599071438,optimal,VIS,RS,siegle_survey_2019,L3,Siegle2019
0.1392907835871075,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.1461399666873622,optimal,APN,FS,siegle_survey_2019,,Siegle2019
0.0737463126843657,optimal,APN,FS,siegle_survey_2019,,Siegle2019
0.2242045891567102,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.2491768772241321,optimal,VIS,RS,siegle_survey_2019,L6a,Siegle2019
0.0818243333833984,optimal,APN,RS,siegle_survey_2019,,Siegle2019
0.0475015101451185,optimal,APN,FS,siegle_survey_2019,,Siegle2019
0.3780849653792216,optimal,APN,FS,siegle_survey_2019,,Siegle2019
0.3251109326790352,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.130945700219731,optimal,APN,FS,siegle_survey_2019,,Siegle2019
0.0121743235639564,optimal,APN,FS,siegle_survey_2019,,Siegle2019
0.0955813918560292,optimal,Eth,RS,siegle_survey_2019,,Siegle2019
0.0787004055256975,optimal,Eth,RS,siegle_survey_2019,,Siegle2019
0.0443606881415727,optimal,Eth,RS,siegle_survey_2019,,Siegle2019
0.3770901980074691,optimal,POL,FS,siegle_survey_2019,,Siegle2019
0.0800390529679106,optimal,LP,FS,siegle_survey_2019,,Siegle2019
0.32418953616519,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.0554755217863734,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0766565977244631,optimal,CA1,FS,siegle_survey_2019,,Siegle2019
0.0478288961380578,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.2918769477830304,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.7307658843471198,optimal,VISpm,RS,siegle_survey_2019,L6a,Siegle2019
0.0822223712027239,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.6281172263200555,optimal,VISam,RS,siegle_survey_2019,L6a,Siegle2019
0.1654571730322056,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.101799729454918,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.3032187165210534,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.1519705130323003,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.2357556048027612,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.1730957239513911,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.2017866043138144,optimal,VISpm,RS,siegle_survey_2019,L5,Siegle2019
0.3748277841470601,optimal,VISam,RS,siegle_survey_2019,L4,Siegle2019
0.119548950416885,optimal,VISam,FS,siegle_survey_2019,L4,Siegle2019
0.2259378046977019,optimal,VISam,RS,siegle_survey_2019,L4,Siegle2019
0.1519304075819964,optimal,VISam,FS,siegle_survey_2019,L3,Siegle2019
0.3480188606767165,optimal,VISpm,RS,siegle_survey_2019,L5,Siegle2019
0.0916065790360446,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.1457060033586825,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.0152389081257867,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.0796845927504969,optimal,VISal,FS,siegle_survey_2019,,Siegle2019
0.0217391304347826,optimal,APN,FS,siegle_survey_2019,,Siegle2019
0.4056485933045991,optimal,VISpm,RS,siegle_survey_2019,L5,Siegle2019
0.2604966716781651,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.0538077667011164,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.2505549396395485,optimal,VISpm,RS,siegle_survey_2019,L5,Siegle2019
0.0787317677637511,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.2483014779598014,optimal,VISal,FS,siegle_survey_2019,,Siegle2019
0.0468733454612099,optimal,VPM,FS,siegle_survey_2019,,Siegle2019
0.1370132569897195,optimal,VPM,FS,siegle_survey_2019,,Siegle2019
0.1713871900004693,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.0232265993548284,optimal,VPM,RS,siegle_survey_2019,,Siegle2019
0.0550293005295463,optimal,VISal,FS,siegle_survey_2019,,Siegle2019
0.1604859163648117,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.0465277302539736,optimal,VPM,FS,siegle_survey_2019,,Siegle2019
0.0491653695205345,optimal,VPM,FS,siegle_survey_2019,,Siegle2019
0.234394291559241,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.0507375565510984,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.1306555757200484,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.0982185528449616,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.2452804517282207,optimal,VISrl,RS,siegle_survey_2019,L5,Siegle2019
0.0230608357804079,optimal,VPM,FS,siegle_survey_2019,,Siegle2019
0.2210387556241874,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.2405938772209967,optimal,VISrl,RS,siegle_survey_2019,L5,Siegle2019
0.375471459174319,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.3420177660933696,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.4372141305290303,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.0284632891293112,optimal,LGd,RS,siegle_survey_2019,,Siegle2019
0.0483540565796875,optimal,LGd,FS,siegle_survey_2019,,Siegle2019
0.0803848817875738,optimal,LGd,RS,siegle_survey_2019,,Siegle2019
0.0400155522852261,optimal,LGd,RS,siegle_survey_2019,,Siegle2019
0.0543040754199549,optimal,LGd,RS,siegle_survey_2019,,Siegle2019
0.1623426351050133,optimal,LGd,RS,siegle_survey_2019,,Siegle2019
0.1010152544552209,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.0440409444095283,optimal,CA3,RS,siegle_survey_2019,,Siegle2019
0.0779667862153438,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.0271506151631894,optimal,CA3,RS,siegle_survey_2019,,Siegle2019
0.6716629386478861,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.1056636538539993,optimal,CA1,FS,siegle_survey_2019,,Siegle2019
0.0310157015683261,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.0570014602619952,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.3740141420453316,optimal,VISrl,RS,siegle_survey_2019,L6a,Siegle2019
0.0282390814301175,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.0571047016997039,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.2948668157611878,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.196078431372549,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.0701383038252728,optimal,CA1,FS,siegle_survey_2019,,Siegle2019
0.0972924736989047,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.2425356250363329,optimal,LGd,FS,siegle_survey_2019,,Siegle2019
0.7194101892579526,optimal,VIS,RS,siegle_survey_2019,L5,Siegle2019
0.183442627588044,optimal,VIS,RS,siegle_survey_2019,L5,Siegle2019
0.0478668601565838,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.1321813765784256,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.1631868123374091,optimal,VIS,RS,siegle_survey_2019,L4,Siegle2019
0.1389817239362026,optimal,VIS,RS,siegle_survey_2019,L4,Siegle2019
0.0977039247776697,optimal,VIS,RS,siegle_survey_2019,L3,Siegle2019
0.2755008723445997,optimal,VIS,RS,siegle_survey_2019,L3,Siegle2019
0.1571348402636772,optimal,VIS,RS,siegle_survey_2019,L3,Siegle2019
0.3191489361702128,optimal,VIS,RS,siegle_survey_2019,L3,Siegle2019
0.3246133183090476,optimal,VIS,RS,siegle_survey_2019,L3,Siegle2019
0.3414646095293663,optimal,VIS,RS,siegle_survey_2019,L3,Siegle2019
0.0706970838326273,optimal,VIS,RS,siegle_survey_2019,L3,Siegle2019
0.4279310692155921,optimal,VIS,RS,siegle_survey_2019,L3,Siegle2019
0.3445283455130261,optimal,VIS,RS,siegle_survey_2019,L3,Siegle2019
0.036156139672069,optimal,Eth,RS,siegle_survey_2019,,Siegle2019
0.0618643427985698,optimal,Eth,RS,siegle_survey_2019,,Siegle2019
0.0865287059112547,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.3251987664712162,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.1369731828106211,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.3863151093559537,optimal,IGL,FS,siegle_survey_2019,,Siegle2019
0.1761750527727107,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.2487141956273553,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.3991004436467033,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.1454137404710584,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.1344127701971337,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0727186358507914,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.6872812783391933,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.0440386887174272,optimal,CA1,FS,siegle_survey_2019,,Siegle2019
0.0788295502342866,optimal,DG,FS,siegle_survey_2019,,Siegle2019
0.291161615782696,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.1952562418976663,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.1733732671614629,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.5374838498865699,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.4339433271985678,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.046553839615938,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.4216867469879518,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.1397122740474849,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.4778761879080491,optimal,VISal,RS,siegle_survey_2019,L4,Siegle2019
0.0926069699446092,optimal,VISal,RS,siegle_survey_2019,L2,Siegle2019
0.0661383535387258,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.2387110785746256,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.058284426459993,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.1201197101809899,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.0890355541219779,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.3677883551824364,optimal,VISal,FS,siegle_survey_2019,,Siegle2019
0.2607680962081059,optimal,VISal,FS,siegle_survey_2019,,Siegle2019
0.4689932286569573,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.3987129185039828,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.0375127556971722,optimal,CA1,FS,siegle_survey_2019,,Siegle2019
0.3898974117253633,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.5646924393157821,optimal,VISal,FS,siegle_survey_2019,,Siegle2019
0.0566194645413989,optimal,VISal,RS,siegle_survey_2019,L6a,Siegle2019
0.238299608898353,optimal,VISal,RS,siegle_survey_2019,L6a,Siegle2019
0.1493887565887071,optimal,VISal,RS,siegle_survey_2019,L6a,Siegle2019
0.2595809961240035,optimal,VISal,RS,siegle_survey_2019,L6a,Siegle2019
0.2719666858742838,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.0878410461157882,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.1486988847583643,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.2910654013815696,optimal,VISal,FS,siegle_survey_2019,L5,Siegle2019
0.2324529174727129,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.164895677437384,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.1067747386747846,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.1432229162652162,optimal,VISal,RS,siegle_survey_2019,L4,Siegle2019
0.1854569634220617,optimal,VISal,RS,siegle_survey_2019,L4,Siegle2019
0.6343985461047221,optimal,VISal,RS,siegle_survey_2019,L3,Siegle2019
0.037236965201258,optimal,VISal,RS,siegle_survey_2019,L3,Siegle2019
0.0756302521008402,optimal,VISal,RS,siegle_survey_2019,L2,Siegle2019
0.6048176605250283,optimal,VISrl,FS,siegle_survey_2019,L6a,Siegle2019
0.0382428584026495,optimal,grey,FS,siegle_survey_2019,,Siegle2019
